,Severity Id,Issue Type Name,Threat Class,Security Risk,Cause,Analysis Result,Result
846,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,fixed,Duplicate
847,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
848,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
849,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
850,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,fixed,Duplicate
851,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
852,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
853,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
854,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
855,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
856,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
857,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
858,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
859,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
860,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
861,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
862,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
863,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
864,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
865,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
866,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
867,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
868,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
869,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
870,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
871,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
872,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
873,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
874,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
875,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
876,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
877,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
878,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
879,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
880,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
881,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
882,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
883,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
884,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
885,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
886,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
887,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
888,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
889,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
890,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
891,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
892,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
893,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
894,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
895,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
896,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
897,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
898,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
899,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
900,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,no need to fix,Duplicate
901,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
902,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
903,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
904,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
905,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
906,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
907,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
908,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
909,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
910,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
911,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
912,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
913,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
914,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
915,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
916,3,privilegeescalation,insufficient authentication,it might be possible to escalate user privileges and gain administrative permissions over the web application,insecure web application programming or configuration,need to fix,Duplicate
917,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,True Positive
918,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,False Positive
919,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
920,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
921,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,False Negative
922,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
923,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
924,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
925,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
926,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
927,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
928,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
929,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
930,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
931,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
932,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
933,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
934,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
935,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
936,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
937,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
938,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
939,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
940,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
941,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
942,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
943,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
944,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
945,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
946,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
947,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
948,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
949,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
950,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
951,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
952,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
953,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
954,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
955,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
956,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
957,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
958,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
959,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
960,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
961,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
962,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
963,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
964,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
965,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
966,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,need to fix,Duplicate
967,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
968,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
969,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
970,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
971,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
972,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
973,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
974,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
975,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
976,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
977,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
978,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
979,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
980,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
981,3,reflected cross site scripting,cross site scripting,it may be possible to steal or manipulate customer session and cookies  which might be used to impersonate a legitimate user  allowing the hacker to view or alter user records  and to perform transactions as that user,sanitation of hazardous characters was not performed correctly on user input,no need to fix,Duplicate
982,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,need to fix,True Positive
983,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,need to fix,False Positive
984,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,need to fix,Duplicate
985,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,False Negative
986,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
987,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
988,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
989,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
990,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
991,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
992,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
993,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
994,3,sensitive information in sent data,information leakage,it is possible to gather sensitive information about the web application such as usernames  passwords  machine name and or sensitive file locations,sensitive information is publicly exposed,no need to fix,Duplicate
