,Severity Id,Issue Type Name,Threat Class,Security Risk,Cause
493,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
494,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
495,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
496,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
497,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
498,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
499,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
500,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
501,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
502,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
503,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
504,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
505,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
506,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
507,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
508,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
509,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
510,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
511,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
512,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
513,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
514,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
515,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
516,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
517,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
518,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
519,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
520,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
521,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
522,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
523,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
524,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
525,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
526,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
527,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
528,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
529,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
530,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
531,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
532,1.0,Missing Encryption of Sensitive Data,Information Leakage,"It is possible to gather sensitive information about the web application such as usernames, passwords, machine name and/or sensitive file locations","Query parameters were passed over SSL, and may contain sensitive information"
533,,,,,
